,Aech,Cpla,Dqua,Hsal,Obir,Orug,Sinv,Dqua_baseMean,Dqua_log2FoldChange,Dqua_lfcSE,Dqua_padj,Orug_baseMean,Orug_log2FoldChange,Orug_lfcSE,Orug_padj,Hsal_baseMean,Hsal_log2FoldChange,Hsal_lfcSE,Hsal_padj,Cpla_baseMean,Cpla_log2FoldChange,Cpla_lfcSE,Cpla_padj,Obir_baseMean,Obir_log2FoldChange,Obir_lfcSE,Obir_padj,Sinv_baseMean,Sinv_log2FoldChange,Sinv_lfcSE,Sinv_padj,Aech_baseMean,Aech_log2FoldChange,Aech_lfcSE,Aech_padj
7550,Aech|LOC105143730,Cpla|SGF49102,Dqua|LOC106752161,Hsal|LOC105190120,Obir|LOC105281771,Orug|SGF80329,Sinv|LOC105202133,4049.78598918999,0.598548582008276,0.338263790500594,0.367612119676682,8.39034724091632,0.376209908498455,0.613830553996279,0.6756963961626109,68.88079796598129,0.38052824707238,0.25676657063166297,0.797860507078898,468.47908195876505,-0.2818731410604769,0.156561426172949,0.14397100711394298,218.50931290512298,0.2300422204005489,0.198425741774374,0.6243713465480191,76.0299750877657,1.3092589158168702,0.33238418295420097,0.000545570380578788,108.503634769881,-0.4864587022225471,0.3913578848151501,0.416807694457151
7552,Aech|LOC105150015,Cpla|SGF57776,Dqua|LOC106749372,Hsal|LOC105190883,Obir|LOC105276417,Orug|SGF66931,Sinv|LOC105200526,43.5332448585931,-0.133640330002813,0.31228438073987297,0.8750268465952059,18.5988909506724,0.4175832848461121,0.282582576843375,0.25652540244239397,4.41622222802096,0.482624063342439,0.3394852285443661,,138.344255580028,0.49587990179413705,0.152363389924291,0.0047371850511967704,29.68582387015201,0.563782000815652,0.2502750457488589,0.171512712195271,31.2725564874144,0.746262658234426,0.24032374452857505,0.00824236974025797,51.578883419558295,-0.17472865523840495,0.321056254406005,0.756982581111506
7553,Aech|LOC105154100,Cpla|SGF55827,Dqua|LOC106741627,Hsal|LOC105186971,Obir|LOC105283601,Orug|SGF68849,Sinv|LOC105197198,264.709466648229,0.17169077316393394,0.375731236430454,0.8641313639993051,1258.82139582176,0.173158450299909,0.0536284617728162,0.0057850466980162215,84.1028533761013,0.11928460880522697,0.138692599177911,0.9035244686947328,15.231593816942501,0.0155784566538605,0.292171267656986,0.973832645314744,585.433627645727,-0.274180521118312,0.161148267987082,0.379696263606671,15.890961243914099,-0.7136407545936279,0.24645718560347402,0.014772880984618,759.309543991524,-0.31762246973653,0.147612461231659,0.114673073465747
7555,Aech|LOC105154097,Cpla|SGF54310,Dqua|LOC106741658,Hsal|LOC105187672,Obir|LOC105283594,Orug|SGF86075,Sinv|LOC105197194,1745.6949306434399,-0.135040713904664,0.160909329937072,0.732870781589264,820.57348480127,-0.0541761782657084,0.111274489601988,0.743951200277433,264.304742341216,0.00931037219329915,0.111921834203086,0.99626544987002,1402.1126650106796,0.0570806793108595,0.0691194021982191,0.5500809122920911,2890.39707169371,0.406368933497781,0.135109687425434,0.0391257508265058,594.418934750032,0.029371397911820002,0.054830981608742,0.7314598261553149,874.791583731032,-0.43734605179457103,0.200931188490798,0.109474560164557
7556,Aech|LOC105154081,Cpla|SGF61321,Dqua|LOC106749002,Hsal|LOC105186946,Obir|LOC105283580,Orug|SGF74687,Sinv|LOC105201032,822.801031525265,0.6510338591022161,0.253157140630834,0.126596750504237,8.77341465172839,0.370106551128489,0.456410967388241,0.5664924824008379,72.5656007994004,-0.15400906203017994,0.16871866728123594,0.894655067489597,672.0442889114299,0.0625141267438524,0.100253557034594,0.6644342084393701,113.66393647575799,0.627704118323166,0.211150605877744,0.0424300640828487,78.13927013359991,-0.105329485047544,0.11133947039935199,0.5091302859343859,575.457942400756,-0.20655592575507506,0.247818601969655,0.618913775834934
7558,Aech|LOC105154070,Cpla|SGF56122,Dqua|LOC106750763,Hsal|LOC105190569,Obir|LOC105283422,Orug|SGF75523,Sinv|LOC105204607,392.416258552765,0.355011830772564,0.22912523764639198,0.45253837578421297,534.029750030444,0.269925996758882,0.0948211339555953,0.0164610933689794,123.37301460746599,-0.0351727525188941,0.165206409416903,0.981357492733667,540.63626121683,0.21144658863552998,0.0728050531298497,0.0127008833773326,3460.26551035764,0.102994797085831,0.11869695175142098,0.7377084606770571,183.063950795349,-0.0257513869964662,0.10980431805897801,0.8902860998794391,404.667923079336,-0.014525313882303,0.23520860638181,0.977767564336932
7560,Aech|LOC105154006,Cpla|SGF63505,Dqua|LOC106746476,Hsal|LOC105182605,Obir|LOC105285577,Orug|SGF65961,Sinv|LOC105205288,117.88264424437901,0.0484257431980132,0.255133079223799,0.949943267672298,296.364287353078,-0.573379922317451,0.202308309724794,0.0170099663226902,333.663243439938,0.140453254726741,0.104869296429469,0.8384348456274291,129.41981091558,-0.169162973855323,0.11514394558585901,0.246124586931413,76.53099542869259,0.526637920394409,0.245149975424719,0.20247250641459197,18.8322426025298,-0.2210366589315,0.205294996418236,0.4425194354402199,7533.981421740841,-0.197251696151517,0.311543757286588,0.716395156846598
7561,Aech|LOC105153961,Cpla|SGF48659,Dqua|LOC106741772,Hsal|LOC105189740,Obir|LOC105283844,Orug|SGF73488,Sinv|LOC105194543,2116.68542055754,0.0803074745943699,0.280385307744017,0.920289231229804,452.747002815747,0.469184729385455,0.276063131631468,0.18303079992351998,168.306787764285,0.0411977257432365,0.1574069495619,0.9749984611690842,643.171349558459,0.133163332022463,0.18327241559310198,0.605709600369026,485.66461066979286,0.28390916045990805,0.16150393554142906,0.35475312013759097,365.34868163348295,0.8228448902166,0.0932205609391476,8.47001031769642e-17,1976.46255690849,1.00975466270229,0.271296289658654,0.0019444648140757
7562,Aech|LOC105153922,Cpla|SGF63778,Dqua|LOC106741682,Hsal|LOC105183140,Obir|LOC105280771,Orug|SGF68870,Sinv|LOC105203583,869.077649218302,-0.40273332705452597,0.17664522036347502,0.19826528922032002,770.569972983704,-0.243989642571264,0.09651495745924499,0.0361187323514395,505.083248534127,0.0337466893688718,0.0910439370608173,0.9664002041900072,522.458588749004,-0.5849598112447271,0.12951076018396399,5.61351571937307e-05,3932.03071744704,-0.169664352086186,0.129487938943869,0.5535782767258189,175.430862439968,-0.317875403424074,0.0948570042120232,0.0039600868237293285,291.147022323263,-0.0992780011653786,0.298656885171987,0.8624199828017691
7566,Aech|LOC105145388,Cpla|SGF64933,Dqua|LOC106749676,Hsal|LOC105186747,Obir|LOC105286154,Orug|SGF78697,Sinv|LOC105203957,1.39902499876781,-0.934862718944024,0.36956673261759104,,9.97642798664391,0.0229325620022835,0.3979868456480429,0.97001640048131,27.2137550374796,0.312728898145222,0.185562824698762,0.7487477585085942,0.78013483698679,-0.103591036244315,0.6737564292094921,,13.6864529985843,0.16857245946426094,0.24430579622322002,,1.84172471830529,0.0961216810416476,0.33391491123801803,0.8624160430187879,35.9243078623386,0.29046346732592304,0.29840679554766203,0.5465925416697679
7569,Aech|LOC105154125,Cpla|SGF56985,Dqua|LOC106744333,Hsal|LOC105183185,Obir|LOC105282541,Orug|SGF77175,Sinv|LOC105193148,0.23946015330825104,0.0189050740947994,0.17968819091269395,,0.16025458603036402,0.5543730861037299,0.685818020325636,,0.16701962653554,0.28941233195036703,0.229300618905375,,0.2163749875096989,-0.4308081772879361,0.4663847285645121,,3.46436662118813,0.0724980071505804,0.166171255268928,,3.7499277384687,0.7733738242548001,0.33142694499909003,0.0564299315371206,8.725417276077629,0.524418406569618,0.501389064301695,0.510464827299835
7571,Aech|LOC105154120,Cpla|SGF54968,Dqua|LOC106744405,Hsal|LOC105183160,Obir|LOC105283820,Orug|SGF82315,Sinv|LOC105194521,2115.79718269341,-0.423013952596372,0.17425211772404298,0.158933133566802,1223.79928481451,-0.369043918715981,0.14866128475072,0.039960940524287,454.941963628049,-0.0958480755168812,0.22243435928308605,0.9626525903568648,3936.3593654510296,-1.55096703724565,0.37069172011151597,0.000203369698553414,521.2322055795939,-0.2371191752046161,0.209656687935028,0.637722592377102,432.169913653687,-0.0042238377109177,0.0779860148771654,0.9753619848767472,1438.68634103785,-0.0397582758134973,0.26165951874664,0.939304055091037
7572,Aech|LOC105145411,Cpla|SGF55493,Dqua|LOC106749429,Hsal|LOC105192342,Obir|LOC105280467,Orug|SGF65215,Sinv|LOC105202765,1.68679206312116,0.0822560889220683,0.357823010410709,,14.1345589843264,-0.623438863984381,0.58313169228787,0.4337567235691169,4.08370619935291,-0.61628097836737,0.355462007091048,,414.82211810032004,0.457621288558323,0.14153253504127802,0.00505072296871774,11.2406681477304,0.33198927742903,0.22829805406142398,,4.33373092231039,0.628731211537136,0.309908742607392,0.10474606129192401,42.543899880576,0.861741018901259,0.30555621685696194,0.0274001054453199
7573,Aech|LOC105145410,Cpla|SGF55265,Dqua|LOC106749430,Hsal|LOC105192344,Obir|LOC105280433,Orug|SGF63067,Sinv|LOC105202767,21.641919584230298,0.142639768601724,0.3979813598140341,0.895984332944337,162.73889406768401,-0.7274138949741601,0.16191125278728302,6.97456239091005e-05,217.478843005304,-0.0622077236561387,0.22083281887866105,0.970503470230037,991.783862213094,-0.10936186089069301,0.0884082283876997,0.34137319284232803,2381.61435810276,-0.219597341764818,0.139697725687572,0.4361216213280581,150.445476568945,-0.22033488673406001,0.128309211260297,0.18244067728167893,164.405203566751,-0.7836111780289058,0.269155254745075,0.0216130295642984
7574,Aech|LOC105150129,Cpla|SGF61963,Dqua|LOC106743514,Hsal|LOC105181108,Obir|LOC105285626,Orug|SGF85855,Sinv|LOC105196255,3998.932479535421,-0.0649664831170941,0.187007335148932,0.9005669243870931,927.599459192785,-0.6179947020375279,0.12031240511888801,4.20000415719899e-06,722.542927205975,0.20764391851308606,0.144622087767915,0.8129633899042271,2143.96423359558,-0.39892521029092,0.0728528980306932,7.4737474407494e-07,2036.13482800565,0.207249678352227,0.150705901241074,0.5243419410089961,890.897638040135,-0.0823726340125597,0.0906680395926575,0.52908041678009,4369.86856102449,-0.0604341391299146,0.196048879933337,0.873152234155466
7575,Aech|LOC105150788,Cpla|SGF64834,Dqua|LOC106750048,Hsal|LOC105189151,Obir|LOC105274725,Orug|SGF61734,Sinv|LOC105195757,4296.7082750358,0.19239934717861398,0.32745021866810103,0.818879461811718,165.82804468520501,0.0039165488926211295,0.22660568013721105,0.990215086654924,174.926603706605,-0.0442182008261087,0.233389638433872,0.984874295397627,177.628092889571,-0.188659396278268,0.20558641328127208,0.501279291042681,964.388303639798,0.19107298266351602,0.171222121357183,0.643948423589682,340.50818445461204,0.674129109270035,0.11392086596107799,6.20824791730122e-08,3325.9574791309997,1.4468190005509098,0.219045077800175,2.2132746293439807e-09
7577,Aech|LOC105150128,Cpla|SGF49072,Dqua|LOC106743400,Hsal|LOC105181109,Obir|LOC105285633,Orug|SGF62728,Sinv|LOC105203405,25.5281468903596,0.18629349875710896,0.317694880791752,0.818996543266494,23.528950172178,0.711687019658103,0.32096547793040303,0.0708532763274398,35.6774822960477,-0.347196274443247,0.22468127208172306,0.7888321385520641,37.9768705919957,0.0156065902880559,0.27765653423901,0.9725639435097572,194.725431562658,-0.22941040784407396,0.21838640688848893,0.667178102725014,48.2647262528025,-0.305500212588558,0.203401976716833,0.25531098125065604,219.78733164192286,-0.888955882693393,0.2438907729141889,0.00248431949221346
7578,Aech|LOC105150134,Cpla|SGF48111,Dqua|LOC106743431,Hsal|LOC105181104,Obir|LOC105285618,Orug|SGF72782,Sinv|LOC105194456,880.6534697338429,-0.6368216997278741,0.27166987405106696,0.181157700372161,1152.76199370215,-0.130966990429759,0.0667454049304082,0.11624337911865999,830.790693708889,0.215233499249812,0.0817206900671191,0.36084725905895504,2639.71568374191,-0.21797550412375197,0.0635356246499521,0.00274345822489932,139.563566295175,-0.233951106505358,0.206651945275761,0.6375148015409,208.654166453144,-0.239847467030242,0.0992484687190706,0.0471447319260732,1484.44480530728,-0.234599735697542,0.21780022009365696,0.495805931289545
7579,Aech|LOC105150142,Cpla|SGF65572,Dqua|LOC106743441,Hsal|LOC105181096,Obir|LOC105280241,Orug|SGF67858,Sinv|LOC105196247,1176.27070607224,-0.117144426046702,0.23828330405411802,0.8544622352202691,739.553449429671,-0.675282981111736,0.169426142885798,0.000488518643567509,531.734264527427,0.219004944819278,0.103764039354228,0.5750314012581049,322.175690658567,-0.133197262528717,0.120878926045141,0.4051674254998379,352.886084089811,0.289386635266046,0.17165088634800899,0.385716377656027,171.33150277510902,0.334424572617738,0.125171906326844,0.0261589584963028,875.278677839901,0.7319504313987879,0.183249259463292,0.000740205045301154
7580,Aech|LOC105150143,Cpla|SGF56278,Dqua|LOC106743415,Hsal|LOC105189833,Obir|LOC105280218,Orug|SGF65962,Sinv|LOC105196239,8.14937771027417,-0.0748241574073518,0.38706732802020505,0.9495872211543273,0.256539088330315,0.815641980990592,0.764764444891063,,1.02541169799439,0.030562223686131,0.36687390784712,,0.4129746658581,-0.0908334054640069,0.626607141708719,,17.5005211944623,0.0834931234281602,0.24999613636390802,,3.619394694892221,0.362981082754866,0.313481407389539,0.402780060945615,15.3072163912986,0.18736099053007,0.443992203131505,0.8171410138481792
7583,Aech|LOC105150178,Cpla|SGF65474,Dqua|LOC106752304,Hsal|LOC105189459,Obir|LOC105280044,Orug|SGF72133,Sinv|LOC105195547,400.748670439,0.0879190070876285,0.24874619294420802,0.897897012136518,244.709324645664,0.0737484675139157,0.182643208643032,0.787905530807678,149.192913414064,-0.041976772253853,0.130457642215439,0.9681182499461808,14.5285619316239,0.444417099462104,0.31212005512541396,0.26312119467489,53.3595692948958,0.251184206640486,0.2424764694323089,0.6735688893707951,27.2882916430889,0.402877394006904,0.2313945844093529,0.17565287967101506,59.8165968244977,-0.674486393164468,0.315096186259902,0.116889057136255
7588,Aech|LOC105150799,Cpla|SGF51494,Dqua|LOC106744709,Hsal|LOC105189140,Obir|LOC105280859,Orug|SGF85253,Sinv|LOC105196288,8273.00580396007,-0.7028444983267901,0.284684500787864,0.150501026606701,171.89106140606498,-1.5982834492669902,0.4214432296356699,0.0009672763306799928,517.327932298669,0.20459456661251,0.18141122402528195,0.865307257867749,1180.3473367977901,0.11817372599732,0.0884691512222456,0.29831218578379604,3233.26389319594,-0.0449585128305176,0.151912144782859,0.9403526089169559,530.581272146625,-0.0884266483822569,0.13367853164993598,0.6652411356017621,630.6230458689421,-0.228575353140843,0.321857250250114,0.678942584968176
7593,Aech|LOC105153587,Cpla|SGF59552,Dqua|LOC106743454,Hsal|LOC105189634,Obir|LOC105280324,Orug|SGF62910,Sinv|LOC105204516,7345.745628547671,-0.760345696051746,0.22468421397395305,0.0254753122694796,909.8689532791568,-2.7201684586837103,0.372751395057176,1.7954711987869102e-11,811.307733300759,-0.124989097787685,0.22955897573517606,0.9472668119676658,151.316639460664,-2.5112029495598196,0.5202971784160461,1.48516195358845e-05,1598.2524158451804,-0.587095785775276,0.174861936396432,0.0160552350333705,632.0514996787371,-0.9230382664562472,0.12476186297090301,5.62170344877777e-12,502.76151547390197,-0.7142594274114771,0.4076059533908761,0.221291623669587
7594,Aech|LOC105153582,Cpla|SGF51469,Dqua|LOC106743522,Hsal|LOC105189637,Obir|LOC105280320,Orug|SGF68108,Sinv|LOC105204513,1348.3733830599,0.40879748934492105,0.368403796234181,0.63488283171297,2432.4612964831304,-0.918145640621129,0.210974331611594,0.000122788497341053,2401.75492724052,0.0879054248314504,0.188591830658145,0.957801169775631,5772.52340392324,-0.442867779766403,0.148521934538441,0.0102924620303692,8445.01697988075,0.0641256654880193,0.24012710128179304,0.947443553712641,1114.53082848236,-0.45859241829262504,0.115296935879723,0.00047502204401178897,645.70767491956,-0.818110248876004,0.311966205159323,0.0432379252249355
7602,Aech|LOC105148740,Cpla|SGF56023,Dqua|LOC106750962,Hsal|LOC105191815,Obir|LOC105275183,Orug|SGF68961,Sinv|LOC105198765,1513.41807114844,-0.253670068901588,0.220217838065149,0.61828607389927,153.670874853782,0.522602528002537,0.18671037373966692,0.0186731117684918,19.8588912507004,0.00509157885170775,0.36442139816915,0.997645303519004,65.3588805392529,0.18483021394448398,0.17542130450996998,0.42972011552990896,1840.15722699793,-0.0954583174009287,0.137575555923268,0.8046182838528759,135.432044775297,0.0117105515296839,0.10369610181468596,0.949207093849105,1334.95108029819,0.24284894089367104,0.183475123198291,0.38104121773000704
7604,Aech|LOC105151295,Cpla|SGF49414,Dqua|LOC106752298,Hsal|LOC105184357,Obir|LOC105279291,Orug|SGF67378,Sinv|LOC105194644,350.793123202379,0.548329747299375,0.3970114827012461,0.5158268388471501,118.83315147126301,0.18354224472197891,0.22825091271486397,0.569951625035089,249.27578741918998,0.306614288132581,0.17497385035941102,0.725359991243073,66.9995644580163,-0.0118484412827759,0.186296063649754,0.9691242176282572,1158.85279201766,0.45828840563617795,0.18022468354616397,0.10222492639290301,35.0453470337221,-0.3641372491990661,0.18134066298424106,0.10876879072143199,140.481184764415,-0.524383277793622,0.242411776037148,0.11218661085614698
7607,Aech|LOC105145132,Cpla|SGF49228,Dqua|LOC106746509,Hsal|LOC105186072,Obir|LOC105285590,Orug|SGF77630,Sinv|LOC105201663,1559.3728027959,-0.150240159550814,0.20383277505727398,0.770830836415143,729.78884399578,0.0211279822802863,0.0575107643093363,0.807047279625158,526.382961460445,0.0519772086084933,0.0719546643955985,0.933263306065274,468.81691096660006,0.16695181770744802,0.10055575842858501,0.18252715685948606,1973.40229643075,0.11751573687836,0.15180541735301506,0.776411560114002,378.5551273525631,-0.0229546833367925,0.065541849609572,0.8304201907006501,702.605482371534,-0.136841915233782,0.165635501435879,0.622573092073636
7612,Aech|LOC105150845,Cpla|SGF47585,Dqua|LOC106747711,Hsal|LOC105190247,Obir|LOC105287032,Orug|SGF61858,Sinv|LOC105200058,305.782274347386,-0.00652379763706918,0.260504071092635,0.9923343121284492,5.682717043583809,0.6518814416902551,0.606771102162853,0.431009077521408,54.6442777300914,-0.140465356870116,0.16163292749367802,0.902898498245713,259.439732179896,0.3038849797764569,0.11117504468621403,0.0197843805373104,1046.9027288275302,0.32293790407274203,0.168828242012299,0.28766055129339,109.56540645072799,-0.0617836568743635,0.12671464666857798,0.7567872867429609,317.560597873494,-0.16855335907574698,0.179005126804417,0.5624169881621961
7613,Aech|LOC105154288,Cpla|SGF57242,Dqua|LOC106747587,Hsal|LOC105190158,Obir|LOC105280741,Orug|SGF78524,Sinv|LOC105193503,6858.70599180333,-1.1289983817643998,0.345789882774346,0.0341000996930315,1328.54439271546,-0.193774453238273,0.12321814826559299,0.22337970613893401,624.136152906391,0.23685107866773006,0.133236275756501,0.712664248386938,1433.22017668011,0.00800726439772528,0.0830948456064386,0.9527472449925792,1461.1590000393699,0.7028095577577719,0.14327295440464002,7.627807799146659e-05,5.233608577159768,-0.181337341020962,0.31128204383047603,0.7073257796796079,3808.2778041614397,0.245913570062482,0.38825875058799,0.7163662574093871
7614,Aech|LOC105154267,Cpla|SGF48075,Dqua|LOC106747696,Hsal|LOC105190180,Obir|LOC105280772,Orug|SGF72078,Sinv|LOC105193523,713.36020202933,-0.27136292254521804,0.273451288393405,0.67983968550307,56.762219476998396,-0.35004628101015,0.230263579270412,0.24186566902741,281.166298456944,0.15259322634049802,0.121683770510024,0.8524044809728358,49.641735516017285,0.984698142000592,0.23839667960279398,0.000247681679688802,26.615954711959898,-0.0399166352734113,0.251708193994293,0.9671677971889392,13.946203751475801,0.0626037530334344,0.240889967637678,0.8759821911157809,303.48535188543,0.35971202390031204,0.296184115133805,0.43030504971269706
7616,Aech|LOC105146913,Cpla|SGF47913,Dqua|LOC106741318,Hsal|LOC105189503,Obir|LOC105284227,Orug|SGF68548,Sinv|LOC105195292,4.56901514920371,-0.242723189403455,0.3981363748703521,,28.440720568966107,-2.41545490775791,0.7215300338416651,0.00406561995923704,107.84450900708599,-0.106492169571541,0.21333017516039496,0.951193970207109,1635.54161502983,-0.4457404755580101,0.14426578229018,0.007591227635310029,413.130030066492,-0.3718964258483271,0.20770685992149,0.340216759464991,135.00172284184902,-0.8395863882023109,0.190641946179417,9.191644142920541e-05,24.6664978537993,-0.539547376345254,0.34850735597132,0.291769962596624
7617,Aech|LOC105152558,Cpla|SGF58086,Dqua|LOC106748820,Hsal|LOC105183408,Obir|LOC105283864,Orug|SGF78582,Sinv|LOC105200802,49.950058445909605,-0.0603007435297125,0.321060967156132,0.9508477911579379,1963.3139335854398,0.0873451767627438,0.0784281188826487,0.4123423589287349,156.752072247896,0.19445381865174305,0.115110023749333,0.747114050103028,110.191178541943,0.10861691904844399,0.16322070637623098,0.6416355453954189,560.281292634696,0.9469581926201692,0.183843933599642,2.58116327178124e-05,304.974885907109,0.175595727232332,0.12263946839543904,0.282593901768201,274.079117004636,-0.561274514504577,0.20691779874757,0.0354530399613824
7618,Aech|LOC105154309,Cpla|SGF57555,Dqua|LOC106745122,Hsal|LOC105191164,Obir|LOC105277557,Orug|SGF66430,Sinv|LOC105193588,370.65850722887,-0.17816932390169,0.3417024774067429,0.841828441648244,849.907411420385,-0.7120040354039631,0.11919574535859599,6.05168544089303e-08,264.8803080344469,-0.117442322259795,0.20120755523778,0.9468659919518728,1135.01952725943,-0.236141654463508,0.077682771978669,0.008770069660796591,1595.4368501977099,0.195371602630909,0.177296626333155,0.648326237495226,480.36899959496697,-0.378454511774306,0.155202601727507,0.0449095393376383,164.62291324242796,-0.7369155104800871,0.411294423263861,0.208477635599814
7619,Aech|LOC105154250,Cpla|SGF64366,Dqua|LOC106749885,Hsal|LOC105181060,Obir|LOC105284527,Orug|SGF73741,Sinv|LOC105193537,1909.0794820473002,-0.0691106484915192,0.205229131559277,0.9034826900637092,1066.46427021498,-0.0774549463335816,0.0755189762287258,0.454710349254016,906.088347135537,0.15615268803340898,0.0858853476846232,0.692797126273084,1191.8823493038199,-0.206397185972889,0.0496110347082441,0.00022222541188649902,2209.72404835814,-0.0314461848310138,0.141078002844983,0.9591885156240092,530.390558431896,-0.0996192710001672,0.0751066381904835,0.32713064687557397,1955.2403423778305,-0.00398382827271273,0.162508068493957,0.9912128692778058
7620,Aech|LOC105145870,Cpla|SGF63038,Dqua|LOC106748900,Hsal|LOC105189702,Obir|LOC105274737,Orug|SGF85504,Sinv|LOC105208204,1506.0096131204,-0.45856701768798797,0.28274024651019203,0.422706818668959,5497.6426868913,-0.404833589555436,0.075575062368177,1.48605045583989e-06,3214.79887888255,0.0731962517825574,0.169763630302163,0.9626525903568648,1510.17686818932,-1.7768310659693198,0.231252019384502,1.94040519352634e-12,8515.90338824109,-0.0261491244238371,0.143348415940073,0.963658296171151,319.420214958779,-0.6834989456119879,0.137438407536834,7.81532847192043e-06,5761.5815647031,-1.35361032565759,0.2033987771998189,1.63028269571991e-09
7623,Aech|LOC105145849,Cpla|SGF57698,Dqua|LOC106740770,Hsal|LOC105184219,Obir|LOC105283670,Orug|SGF76411,Sinv|LOC105201105,469.655106960833,-0.129689401056288,0.23118631175242896,0.829791057511063,326.183394722762,0.144735527686807,0.15739663563664902,0.509770943215081,387.444236745896,-0.0452136635232084,0.0987511483975298,0.959024227829018,882.964975687395,0.18526522284959196,0.0678053347066667,0.0198317858463888,5450.11451431544,0.44145627766728995,0.150587082689543,0.0466720199320248,491.95181042367204,-0.17228979505385295,0.10025748598195,0.18219239168562806,880.5568545875633,-0.0525217616442726,0.185830178593118,0.8835125282217491
7625,Aech|LOC105149677,Cpla|SGF46951,Dqua|LOC106740755,Hsal|LOC105183011,Obir|LOC105285990,Orug|SGF62739,Sinv|LOC105207587,2467.88607504699,-0.105109411923008,0.21695300974321305,0.8567592856762141,349.305952762434,0.27855624060851397,0.0891540436160975,0.00781814174920025,51.611870787441,0.0311113222504822,0.26114766552337604,0.9925143827301792,516.625259418958,0.19794235760714105,0.11498909269980802,0.164808602014944,681.272100918461,0.0371885623401507,0.15541133220722,0.954066468936743,176.08312421961895,0.0788061138396006,0.0814144677932654,0.497758250383254,1560.84682843991,0.275826347695522,0.223606677877594,0.422550611306419
7627,Aech|LOC105149680,Cpla|SGF57539,Dqua|LOC106750180,Hsal|LOC105192606,Obir|LOC105285991,Orug|SGF82204,Sinv|LOC105198114,5564.50527885151,-0.289943863405486,0.271753171338285,0.649101847168379,24.318827847167203,0.38528597493599803,0.283255285598893,0.30178809087875896,251.192559774788,-0.0908159221550809,0.119861113884431,0.929636580245185,165.375991552405,0.27438256931471305,0.105223693975689,0.0268898726481859,1165.94207665566,0.17528473531514802,0.138480145364781,0.572410472886853,121.114757672196,0.177854431399504,0.0920223899845394,0.125119644702789,480.64234522804605,0.17078039713708498,0.25571618839274696,0.6994921638946179
7628,Aech|LOC105149658,Cpla|SGF47907,Dqua|LOC106746287,Hsal|LOC105191328,Obir|LOC105277911,Orug|SGF64414,Sinv|LOC105207601,1039.97915961133,0.0072198436749289704,0.26673271709631,0.9923343121284492,387.371002476026,-0.164743805342729,0.0942010445167029,0.168605669736798,1939.10132578132,-0.017873917296322,0.135727174344872,0.989870759717703,1695.5406045061,-0.30283664900890506,0.0765083679833552,0.000464644168697102,2947.87227034016,-0.235611921840412,0.135816859009205,0.36459983205576596,635.9651385632679,-0.968204735689985,0.0872369719805322,2.68041401156309e-26,4678.22628603432,-1.34036430109996,0.181152888933022,1.3268298796447e-11
7629,Aech|LOC105148501,Cpla|SGF56386,Dqua|LOC106740774,Hsal|LOC105184224,Obir|LOC105287848,Orug|SGF81851,Sinv|LOC105207620,1632.4548308400301,0.12908605482118699,0.230160748037994,0.829791057511063,2370.7075980109603,-0.12507919018573302,0.109253505279797,0.39823898145305,2616.77276600751,0.25945792892039604,0.114362883253688,0.5185423857815971,2605.05557408472,-0.0448138301713995,0.0563093923446343,0.56758032391452,132.046260212613,-0.260089530773791,0.20770408042086602,0.577986113723205,1187.84298114596,-0.5581834675059589,0.10240692435992403,7.641035801895691e-07,3416.88095532722,-0.157141346421099,0.15252381987543806,0.517592498013848
7630,Aech|LOC105148491,Cpla|SGF60696,Dqua|LOC106745348,Hsal|LOC105186743,Obir|LOC105287839,Orug|SGF71611,Sinv|LOC105207629,3982.8793788893604,-0.219167554300543,0.23371447808154602,0.69963462729196,4754.48563673248,-0.8046150982571251,0.17398113438668694,4.018716288292009e-05,1243.38102105907,-0.0597960278097275,0.21634434941590305,0.9719561792139508,1172.0162750581699,-2.90500251101423,0.400526248487677,3.4599991234170305e-11,5122.18349524045,-0.139807876534457,0.21015173107489896,0.81497303886343,459.910419749272,-0.665457149646931,0.131013213617137,4.737935248352079e-06,796.498497877099,-0.217042142165702,0.309736290749686,0.6840699227683089
7634,Aech|LOC105148440,Cpla|SGF58001,Dqua|LOC106749235,Hsal|LOC105181379,Obir|LOC105274492,Orug|SGF84490,Sinv|LOC105207811,178.89472209395697,0.0316209974087782,0.19254701059149998,0.9579449890001768,888.455659699007,0.264649166365291,0.0983352560364316,0.0244500356566816,70.4800209879784,-0.17427327171602694,0.17321747468880602,0.882990622198236,224.229535358663,0.17635151828096396,0.0960706333002393,0.13523493566984598,399.07878196361196,0.355786633850459,0.16684909112168,0.207753245383749,54.4784002301002,0.0547702954487183,0.15804231112139305,0.832385084639768,155.797586931619,-0.425501291535088,0.269756613135332,0.280253616570601
7637,Aech|LOC105144308,Cpla|SGF54543,Dqua|LOC106747451,Hsal|LOC105191853,Obir|LOC105283747,Orug|SGF68241,Sinv|LOC105208253,320.708374221411,0.24629112568520106,0.196859190656554,0.5683682608796539,271.571454362272,0.24529939995671304,0.0986297315724651,0.0395652206756952,143.220551135592,0.0513650348908944,0.137065838676992,0.9664002041900072,5.10441362399664,0.5959187514807571,0.499497594973006,0.36157026453606894,290.168180942003,0.142118633369677,0.18290700918100397,0.7756907570853508,85.32921308417771,0.401151460308963,0.10471934458014,0.0008123473056697911,85.9316066184701,-0.482000991487635,0.27993488081351003,0.231227408312318
